u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,speed_kph,travel_time,road_edge_id,original_u,original_v,original_key,original_osmid,road_node_u,road_node_v,bridge,tunnel,access,junction
9722430584,9722443917,0,"[1058097360, 1058097358]",trunk_link,,,,True,,False,170.563565463375,"LINESTRING (116.4379381 39.8830764, 116.4380199 39.8830336, 116.4380877 39.8829966, 116.4381333 39.8829554, 116.4381735 39.8829035, 116.4381903 39.8828474, 116.4382875 39.8819947, 116.4383076 39.881897, 116.4383532 39.8818332, 116.4384323 39.8817725, 116.4384766 39.881755, 116.4385664 39.8817406)",48.75,12.595463295756923,edge_000380,9722430584,9722443917,0,"[1058097360, 1058097358]",node_000341,node_005196,yes,,,
11072406650,4105449521,0,1192800668,trunk,2,,长阳大街,True,G107,False,11.967232270627857,"LINESTRING (116.208806 39.7854955, 116.2087621 39.7855977)",72.99638989169675,0.5901940662843768,edge_000381,11072406650,4105449521,0,1192800668,node_000342,node_004319,,,,
754517121,754515307,0,29549940,trunk,,,西二环,True,,False,98.57932412793686,"LINESTRING (116.3424218 39.8929935, 116.3424333 39.892107)",72.99638989169675,4.86168654898015,edge_000382,754517121,754515307,0,29549940,node_000343,node_005660,,,,
273089666,9722442449,0,173339002,trunk,3,,东二环,True,,False,79.37651106812875,"LINESTRING (116.4392057 39.8821343, 116.4393225 39.8814261)",72.99638989169675,3.914651673448961,edge_000383,273089666,9722442449,0,173339002,node_000344,node_004527,,,,
273089666,384108904,0,"[104129601, 34104263, 1058097362, 1058097363, 1058097364]",trunk_link,,,,True,,False,234.0473024365781,"LINESTRING (116.4392057 39.8821343, 116.4391887 39.8820658, 116.439174 39.8820256, 116.4391619 39.8819824, 116.4391431 39.881933, 116.4391042 39.8818826, 116.4390264 39.8818352, 116.4389943 39.8818239, 116.4385664 39.881792, 116.4385141 39.8818044, 116.4384525 39.8818311, 116.4383948 39.8818826, 116.4383546 39.8819587, 116.4383385 39.882039, 116.4382955 39.8823364, 116.4382383 39.8828551, 116.4382473 39.8829035, 116.4382821 39.8829621, 116.4383331 39.8830197, 116.4383874 39.8830828)",48.75,17.283493103008844,edge_000384,273089666,384108904,0,"[104129601, 34104263, 1058097362, 1058097363, 1058097364]",node_000344,node_000720,yes,,,
321717390,370358655,0,32881102,motorway_link,2,,,True,,False,436.36914177898353,"LINESTRING (116.6706414 40.0121829, 116.6708623 40.0118645, 116.6711578 40.0114992, 116.6713534 40.0112452, 116.6720892 40.0100966, 116.6730268 40.0089706, 116.673187 40.0087829)",51.666666666666664,30.405075685245308,edge_000385,321717390,370358655,0,32881102,node_000345,node_005310,,,,
321717390,6642465565,0,"[253047209, 253047210, 253047212, 240896461, 32881106, 32881107]",motorway,2,,"['六环路', '北窑上桥']",True,G4501,False,2092.972074536305,"LINESTRING (116.6706414 40.0121829, 116.6730366 40.0097833, 116.6737087 40.0091522, 116.6745315 40.0084136, 116.6764407 40.0067968, 116.6772569 40.0061623, 116.6775663 40.0059217, 116.6784709 40.0052373, 116.6808877 40.0035283, 116.6841246 40.0014952, 116.6859014 40.0003169, 116.6879983 39.9989519)",103.4102564102564,72.86220661167798,edge_000386,321717390,6642465565,0,"[253047209, 253047210, 253047212, 240896461, 32881106, 32881107]",node_000345,node_005443,yes,,,
1807828116,332614860,0,"[169616162, 169616137, 169616112, 169616113, 169616116]",motorway,3,,京承高速,True,S11,False,341.01053278936377,"LINESTRING (116.4362894 39.9867424, 116.4362475 39.9866785, 116.4358512 39.9861022, 116.4352283 39.9851347, 116.4350223 39.9848322, 116.4344577 39.9840159)",103.4102564102564,11.871529581856356,edge_000387,1807828116,332614860,0,"[169616162, 169616137, 169616112, 169616113, 169616116]",node_000346,node_000996,yes,,,
321717403,605257863,0,"[253283617, 253283618, 253329807]",motorway,2,,"['东六环路', '六环']",True,G4501,False,1267.4078596405766,"LINESTRING (116.6977241 39.9924809, 116.6989253 39.9915973, 116.7000295 39.9906289, 116.7005734 39.9900632, 116.7011821 39.989396, 116.7015652 39.9888834, 116.7024143 39.9876602, 116.7032395 39.9860764, 116.7034079 39.9856118, 116.7038341 39.9843186, 116.7040896 39.9829289, 116.7041369 39.9825116)",103.4102564102564,44.122009296686585,edge_000389,321717403,605257863,0,"[253283617, 253283618, 253329807]",node_000349,node_000050,yes,,,
644629661,3458726163,0,354891619,motorway_link,,,,True,,False,13.281499558524493,"LINESTRING (116.4459041 39.789867, 116.4457489 39.7898737)",51.666666666666664,0.9254206144004162,edge_000390,644629661,3458726163,0,354891619,node_000350,node_005257,,,,
644629662,11729771673,0,238762904,trunk,,,京福路,True,G104;G105,False,110.79076877376816,"LINESTRING (116.4206133 39.7819827, 116.4196262 39.7826287)",72.99638989169675,5.4639245608902876,edge_000391,644629662,11729771673,0,238762904,node_000351,node_002436,,,,
644629673,2476598094,0,239883754,motorway_link,,,,True,,False,456.34075301881234,"LINESTRING (116.4442254 39.7899066, 116.4413084 39.7898121, 116.4397051 39.7897913, 116.4389018 39.7896734)",51.666666666666664,31.796646016794664,edge_000392,644629673,2476598094,0,239883754,node_000352,node_003039,,,,
1807828138,332614860,0,"[169616120, 169616145, 169616141]",motorway_link,,,,True,,False,442.95546831306143,"LINESTRING (116.4325955 39.9871963, 116.433031 39.9869739, 116.4334496 39.9866868, 116.4344049 39.9859988, 116.4346175 39.9858151, 116.4347829 39.9856134, 116.4348572 39.9854401, 116.4348943 39.9852539, 116.4348842 39.9850495, 116.4348606 39.9848892, 116.4347964 39.9846978, 116.4344577 39.9840159)",51.666666666666664,30.863993921168152,edge_000393,1807828138,332614860,0,"[169616120, 169616145, 169616141]",node_000353,node_000996,yes,,,
1807828138,1807828254,0,"[169616136, 169616139, 169616149]",motorway_link,,,,True,,False,791.0373121637331,"LINESTRING (116.4325955 39.9871963, 116.4330871 39.9870131, 116.4333572 39.9868838, 116.433688 39.9867028, 116.4340492 39.9864726, 116.4344374 39.9861777, 116.4348222 39.9859217, 116.4351699 39.9857199, 116.43555 39.9855759, 116.4359028 39.985488, 116.4361846 39.9854556, 116.4364901 39.9854608, 116.4368311 39.9855035, 116.4371366 39.9856031, 116.4374421 39.985735, 116.4376699 39.9858902, 116.4378421 39.9860531, 116.4379872 39.9862329, 116.4381003 39.9864165, 116.4381746 39.9866273, 116.4382151 39.9868329, 116.4382404 39.987023, 116.4382607 39.9872946, 116.4383062 39.9876554, 116.4384767 39.9883199)",51.666666666666664,55.11743852495689,edge_000394,1807828138,1807828254,0,"[169616136, 169616139, 169616149]",node_000353,node_000388,yes,,,
529974456,287331502,0,173221592,trunk_link,,,,True,,False,53.51205480736856,"LINESTRING (116.4381065 39.8963004, 116.4376373 39.8966198)",48.75,3.951659431928755,edge_000395,529974456,287331502,0,173221592,node_000354,node_001759,,,,
244466876,265709351,0,"[169207746, 169207726, 154117616, 169207728, 169207742]",motorway,3,,首都机场高速公路,True,S12,False,2299.1629745221676,"LINESTRING (116.4972636 40.0005411, 116.501201 40.0041289, 116.5015466 40.004443, 116.5082907 40.0104809, 116.5085295 40.0106942, 116.5107546 40.0126832, 116.511309 40.0131041, 116.5117375 40.0134213, 116.5123203 40.0138701, 116.5128243 40.0142129, 116.5136356 40.0147009, 116.5143291 40.0150847, 116.5154949 40.0156988)",103.4102564102564,80.04028802948486,edge_000396,244466876,265709351,0,"[169207746, 169207726, 154117616, 169207728, 169207742]",node_000356,node_003490,yes,,,
1074578621,1074578704,0,1293392810,motorway_link,,,,True,,False,136.35527771361993,"LINESTRING (116.5407787 39.8464172, 116.5414398 39.8472874, 116.5415822 39.847477)",51.666666666666664,9.50088386649739,edge_000397,1074578621,1074578704,0,1293392810,node_000357,node_000383,,,,
2636760275,12553988926,0,817111077,trunk,,80,通武线,True,G230,False,263.9639781071172,"LINESTRING (116.5330028 39.7089827, 116.5333616 39.7090188, 116.5341649 39.7090634, 116.5360826 39.7091068)",80.0,11.878379014820274,edge_000398,2636760275,12553988926,0,817111077,node_000358,node_003879,,,,
10682614998,7278878451,0,238470231,trunk,,,南大红门路,True,G104;G105,False,150.37550961872756,"LINESTRING (116.4180274 39.7834233, 116.4193661 39.7825455)",72.99638989169675,7.41614531116692,edge_000399,10682614998,7278878451,0,238470231,node_000359,node_002646,,,,
529695965,9296390426,0,160074660,trunk,,,复兴门外大街,True,G108,False,542.371050598675,"LINESTRING (116.3400594 39.9058644, 116.340518 39.9058597, 116.3436296 39.9058342, 116.3442504 39.9058328, 116.3462271 39.9058072, 116.3464174 39.9058035)",72.99638989169675,26.748388311424268,edge_000400,529695965,9296390426,0,160074660,node_000360,node_003665,,,,
1634403551,1634403550,0,150541842,trunk_link,,,,True,,False,92.16979908905085,"LINESTRING (116.4555009 39.9149875, 116.4553511 39.9141666)",48.75,6.80638516349914,edge_000401,1634403551,1634403550,0,150541842,node_000362,node_000361,,,,
1634403551,36704941,0,"[1147869771, 172428907, 1197038476, 162586535]",trunk,3,80,东三环,True,,False,608.0095060643329,"LINESTRING (116.4555009 39.9149875, 116.4556171 39.9131491, 116.4556206 39.9117775, 116.4555853 39.9104507, 116.4555784 39.909522)",80.0,27.36042777289498,edge_000402,1634403551,36704941,0,"[1147869771, 172428907, 1197038476, 162586535]",node_000362,node_001593,yes,,,
1634403553,1634403554,0,226283773,trunk,,,东三环,True,,False,12.68204803426635,"LINESTRING (116.4556455 39.9149901, 116.455641 39.9151041)",72.99638989169675,0.6254469980104058,edge_000403,1634403553,1634403554,0,226283773,node_000364,node_000365,,,,
1634403554,1634403556,0,591027185,trunk_link,,,,True,,False,76.49775365787872,"LINESTRING (116.455641 39.9151041, 116.4558156 39.9157789)",48.75,5.649064885504889,edge_000404,1634403554,1634403556,0,591027185,node_000365,node_000367,,,,
1634403554,9981930330,0,"[120521120, 1089712085, 226283773]",trunk,,,东三环,True,,False,1132.3389050194355,"LINESTRING (116.455641 39.9151041, 116.4555699 39.9169015, 116.4555636 39.9230904, 116.4556046 39.9252864)",72.99638989169675,55.844132348436254,edge_000405,1634403554,9981930330,0,"[120521120, 1089712085, 226283773]",node_000365,node_003892,yes,,,
6949733600,1637646449,0,742331881,motorway_link,,,,True,,False,123.785714065733,"LINESTRING (116.2584342 39.8662411, 116.2582951 39.8661756, 116.2582 39.8661307, 116.2581422 39.8661297, 116.2580521 39.8661561, 116.257461 39.8664001, 116.2573268 39.866475, 116.257274 39.8665499, 116.2572532 39.8666038)",51.666666666666664,8.625069109096236,edge_000406,6949733600,1637646449,0,742331881,node_000366,node_000039,,,,
1634403557,35835325,0,187043104,trunk_link,,,,True,,False,71.57254450064531,"LINESTRING (116.4559025 39.9422661, 116.455687 39.9428882)",48.75,5.285357132355346,edge_000407,1634403557,35835325,0,187043104,node_000368,node_001074,,,,
6949733607,296816704,0,"[183455672, 150899313, 183455669]",motorway,3,,北京-港澳高速公路,True,G4,False,838.7593460004671,"LINESTRING (116.2572662 39.8667586, 116.2581968 39.8671717, 116.2588191 39.8674762, 116.2655778 39.8707827)",103.4102564102564,29.19955670182633,edge_000408,6949733607,296816704,0,"[183455672, 150899313, 183455669]",node_000369,node_001260,,,,
1837712615,1977839588,0,"[187029995, 187030005, 29149759]",motorway_link,,,,True,,False,353.17066320081926,"LINESTRING (116.5378745 39.9123747, 116.5378206 39.9112312, 116.5377992 39.9109148, 116.5377229 39.9106794, 116.5375145 39.9103083, 116.5372435 39.9100125, 116.5369185 39.9097351, 116.5366271 39.909487)",51.666666666666664,24.608020403669986,edge_000409,1837712615,1977839588,0,"[187029995, 187030005, 29149759]",node_000370,node_004295,yes,,,
1837712615,1977839531,0,"[172936601, 23024001, 187030003, 187029997]",motorway,3,90,东五环,True,S50,False,424.900797774396,"LINESTRING (116.5378745 39.9123747, 116.5381337 39.9099988, 116.5381705 39.9096736, 116.5382624 39.9090819, 116.5383428 39.9085709)",90.0,16.996031910975837,edge_000410,1837712615,1977839531,0,"[172936601, 23024001, 187030003, 187029997]",node_000370,node_004275,yes,,,
1074578666,2115201509,0,"[23024006, 92623055]",motorway,3,,东五环,True,S50,False,413.41737310366716,"LINESTRING (116.5346641 39.8422581, 116.5340545 39.8418001, 116.5311999 39.8396604)",103.4102564102564,14.392214030189656,edge_000411,1074578666,2115201509,0,"[23024006, 92623055]",node_000371,node_003764,yes,,,
1807828202,30993615,0,176576438,trunk,4,,北四环东路,True,,False,159.03991609033488,"LINESTRING (116.4270496 39.9876792, 116.4289147 39.9877395)",72.99638989169675,7.8434522416064265,edge_000412,1807828202,30993615,0,176576438,node_000372,node_004042,,,,
1807828205,233760538,0,169616144,motorway_link,,,,True,,False,190.31226855243722,"LINESTRING (116.4333426 39.9876867, 116.4311242 39.9878875)",51.666666666666664,13.26046774429885,edge_000413,1807828205,233760538,0,169616144,node_000373,node_003486,,,,
1074578671,420508721,0,35976491,motorway,4,,京津高速,True,S15;S3301,False,315.22165802051734,"LINESTRING (116.5474032 39.8400343, 116.5442923 39.841561)",103.4102564102564,10.97374678553946,edge_000414,1074578671,420508721,0,35976491,node_000374,node_004695,,,,
1074578671,384252946,0,"[92623064, 92623050, 92623044]","['motorway', 'motorway_link']",,,,True,,False,896.5849114889259,"LINESTRING (116.5474032 39.8400343, 116.5444416 39.8416997, 116.5436517 39.8421145, 116.5422734 39.8429011, 116.5409654 39.8436071, 116.5406037 39.8438171, 116.5400978 39.8440458, 116.5398437 39.8441259, 116.5395746 39.8441985, 116.5391745 39.8443101, 116.5386916 39.8444802)",103.4102564102564,31.212626226889466,edge_000415,1074578671,384252946,0,"[92623064, 92623050, 92623044]",node_000374,node_005556,yes,,,
1837712625,1796577978,0,"[25757014, 175420535]",motorway_link,,,,True,,False,476.2443706575598,"LINESTRING (116.5366405 39.9374275, 116.53667 39.9377857, 116.5366675 39.9381959, 116.5367138 39.9384587, 116.5368054 39.9386902, 116.536991 39.9389539, 116.5372383 39.9391755, 116.5374488 39.9393078, 116.5377127 39.939417, 116.5380241 39.9395083, 116.5384397 39.9396022, 116.540209 39.9399007)",51.666666666666664,33.183478729688034,edge_000416,1837712625,1796577978,0,"[25757014, 175420535]",node_000375,node_002296,yes,,,
1837712625,1837712754,0,"[175420528, 172936610, 175420522, 175420495]",motorway_link,,,,True,,False,793.6310425762686,"LINESTRING (116.5366405 39.9374275, 116.5364232 39.9390871, 116.5363341 39.9397712, 116.5362408 39.94049, 116.5361409 39.941013, 116.5360552 39.9412592, 116.535945 39.9414752, 116.5357507 39.9417127, 116.5355408 39.9418844, 116.5353063 39.9420333, 116.5350421 39.9421393, 116.5347061 39.9422279, 116.5343649 39.9422802, 116.5339956 39.9422721, 116.5336754 39.9422024, 116.5334024 39.9421125, 116.5330743 39.9419406, 116.5326626 39.9416111)",51.666666666666664,55.29816296660452,edge_000417,1837712625,1837712754,0,"[175420528, 172936610, 175420522, 175420495]",node_000375,node_000436,yes,,,
1837712629,1837712615,0,"[1228972584, 1228972585, 1228972586, 1228972587, 42746703, 30880112, 172936601]",motorway,3,90,东五环,True,S50,False,2769.201424649432,"LINESTRING (116.5362993 39.9372484, 116.536388 39.9362642, 116.5365494 39.9337339, 116.5365557 39.9336349, 116.5366004 39.9329341, 116.5367185 39.9308978, 116.5369244 39.9276609, 116.5369962 39.9259738, 116.536997 39.9257081, 116.5373461 39.9203585, 116.5376524 39.9154225, 116.5377025 39.914472, 116.5378745 39.9123747)",90.0,110.76805698597727,edge_000418,1837712629,1837712615,0,"[1228972584, 1228972585, 1228972586, 1228972587, 42746703, 30880112, 172936601]",node_000376,node_000370,yes,,,
380765441,380765472,0,127843729,trunk,,,西长安街,True,,False,133.68851152466056,"LINESTRING (116.3703016 39.9056851, 116.3707151 39.9056833, 116.3711561 39.9056818, 116.3718689 39.905683)",72.99638989169675,6.593184158871983,edge_000419,380765441,380765472,0,127843729,node_000377,node_000389,,,,
1074578691,8066775424,0,"[865458856, 865458857, 92623054]",motorway,4,,京津高速,True,S15;S3301,False,2820.633242178277,"LINESTRING (116.5464351 39.8403535, 116.5514274 39.837915, 116.5527759 39.837362, 116.5565952 39.8359697, 116.5572148 39.8357438, 116.5619343 39.8340233, 116.5638076 39.8333298, 116.5668298 39.8321935, 116.5701514 39.8308753, 116.5727778 39.8296361, 116.5745116 39.8287199, 116.5754009 39.8282502)",103.4102564102564,98.19412526700476,edge_000420,1074578691,8066775424,0,"[865458856, 865458857, 92623054]",node_000378,node_005312,yes,,,
8972272900,9150886777,0,183822175,trunk,,,周口店路,False,G107,False,33.6590623131692,"LINESTRING (116.2036155 39.8223229, 116.2036506 39.8226244)",72.99638989169675,1.6599810553260301,edge_000421,8972272900,9150886777,0,183822175,node_000379,node_004620,,,,
8972272900,9150886769,0,183822175,trunk,,,周口店路,False,G107,True,198.99502764206835,"LINESTRING (116.2036155 39.8223229, 116.2035216 39.8216608, 116.2034663 39.8212843, 116.2033471 39.8207037, 116.2032826 39.8205548)",72.99638989169675,9.813938751961947,edge_000422,8972272900,9150886769,0,183822175,node_000379,node_004616,,,,
1807828231,1807828138,0,169616120,motorway_link,,,,True,,False,270.02407430899234,"LINESTRING (116.4295304 39.9877472, 116.4305566 39.9876075, 116.4310798 39.9875739, 116.4316098 39.9874963, 116.4321128 39.9873696, 116.4325955 39.9871963)",51.666666666666664,18.81458066152979,edge_000423,1807828231,1807828138,0,169616120,node_000380,node_000353,,,,
1807828231,30993622,0,"[176576443, 176576438, 176576447]",trunk,4,,北四环东路,True,,False,1128.7968227758045,"LINESTRING (116.4295304 39.9877472, 116.4304464 39.9877454, 116.4310997 39.9876907, 116.4318676 39.987589, 116.4325646 39.9874687, 116.4334295 39.987237, 116.4348324 39.9867662, 116.4357232 39.9864214, 116.4369552 39.9859447, 116.4403984 39.9846121, 116.4411642 39.9842722, 116.4416847 39.9840231)",72.99638989169675,55.66944568110941,edge_000424,1807828231,30993622,0,"[176576443, 176576438, 176576447]",node_000380,node_004049,,,,
754517262,754516776,0,87340003,trunk_link,,,,True,,False,104.17436382521919,"LINESTRING (116.3426427 39.8930064, 116.3427163 39.8934899, 116.3428177 39.8939332)",48.75,7.69287609786234,edge_000425,754517262,754516776,0,87340003,node_000381,node_000261,,,,
754517262,754515195,0,"[1148231172, 29549943]",trunk,,,西二环,True,,False,316.92956655226783,"LINESTRING (116.3426427 39.8930064, 116.3425891 39.8944133, 116.342594 39.8948693, 116.342632 39.8951128, 116.3427047 39.8953617, 116.3427965 39.8955486, 116.3429832 39.8957969)",72.99638989169675,15.630176249551013,edge_000426,754517262,754515195,0,"[1148231172, 29549943]",node_000381,node_005614,yes,,,
9296266511,9296278320,0,30041876,trunk,,,建国门外大街,True,G103,False,230.7694897748958,"LINESTRING (116.4348406 39.9070748, 116.4368016 39.9070712, 116.4374113 39.9070701, 116.4374461 39.9070701, 116.4375461 39.9070699)",72.99638989169675,11.380976023913258,edge_000427,9296266511,9296278320,0,30041876,node_000382,node_004570,,,,
